meter_urn,period_type,period_label,column_a,column_b,corr,abs_corr,rank
H1.Z10,yearly,2018,P3,Igc,0.215864,0.215864,130
H1.Z10,yearly,2018,U2,Igc,-0.215436,0.215436,131
H1.Z10,yearly,2018,P3,Igm,0.215386,0.215386,132
H1.Z10,yearly,2018,I3,Igc,0.213052,0.213052,133
H1.Z10,yearly,2018,I3,Igm,0.212633,0.212633,134
H1.Z10,yearly,2018,P2,Igc,0.212256,0.212256,135
H1.Z10,yearly,2018,Dc,Dp,0.212072,0.212072,136
H1.Z10,yearly,2018,I2,Igc,0.212018,0.212018,137
H1.Z10,yearly,2018,P2,Igm,0.211831,0.211831,138
H1.Z10,yearly,2018,I2,Igm,0.21164,0.21164,139
H1.Z10,yearly,2018,U2,Igm,-0.211624,0.211624,140
H1.Z10,yearly,2018,I3,U1,-0.210276,0.210276,141
H1.Z10,yearly,2018,I2,U2,-0.210113,0.210113,142
H1.Z10,yearly,2018,P3,U1,-0.209337,0.209337,143
H1.Z10,yearly,2018,I3,U3,-0.20891,0.20891,144
H1.Z10,yearly,2018,P3,U3,-0.208166,0.208166,145
H1.Z10,yearly,2018,P,PF2,0.208001,0.208001,146
H1.Z10,yearly,2018,P,U2,-0.206772,0.206772,147
H1.Z10,yearly,2018,Dp,Igc,0.205473,0.205473,148
H1.Z10,yearly,2018,Dp,Igm,0.204109,0.204109,149
H1.Z10,yearly,2018,f,Ua,-0.203222,0.203222,150
H1.Z10,yearly,2018,WQ,H,-0.201838,0.201838,151
H1.Z10,yearly,2018,P1,Igc,0.200009,0.200009,152
H1.Z10,yearly,2018,I2,U1,-0.199694,0.199694,153
H1.Z10,yearly,2018,WQ_out,H,0.199473,0.199473,154
H1.Z10,yearly,2018,P1,Igm,0.199387,0.199387,155
H1.Z10,yearly,2018,I1,Igc,0.198828,0.198828,156
H1.Z10,yearly,2018,I1,U2,-0.198637,0.198637,157
H1.Z10,yearly,2018,P2,U2,-0.19851,0.19851,158
H1.Z10,yearly,2018,I1,Igm,0.198306,0.198306,159
H1.Z10,yearly,2018,I2,U3,-0.197913,0.197913,160
H1.Z10,yearly,2018,P,U1,-0.197444,0.197444,161
H1.Z10,yearly,2018,U1,Igc,-0.196608,0.196608,162
H1.Z10,yearly,2018,W,H,0.195989,0.195989,163
H1.Z10,yearly,2018,W_in,H,0.195989,0.195989,164
H1.Z10,yearly,2018,Q,Sc,0.195053,0.195053,165
H1.Z10,yearly,2018,I1,U1,-0.194557,0.194557,166
H1.Z10,yearly,2018,P2,PF3,0.194468,0.194468,167
H1.Z10,yearly,2018,P,U3,-0.193,0.193,168
H1.Z10,yearly,2018,I3,PF3,0.192654,0.192654,169
H1.Z10,yearly,2018,U1,Igm,-0.192639,0.192639,170
H1.Z10,yearly,2018,Q,U2,-0.192293,0.192293,171
H1.Z10,yearly,2018,P1,U2,-0.192154,0.192154,172
H1.Z10,yearly,2018,WQ_in,Dp,0.190587,0.190587,173
H1.Z10,yearly,2018,PF3,Q,-0.190108,0.190108,174
H1.Z10,yearly,2018,Q,U1,-0.188482,0.188482,175
H1.Z10,yearly,2018,f,Igc,0.187573,0.187573,176
H1.Z10,yearly,2018,f,Igm,0.187462,0.187462,177
H1.Z10,yearly,2018,P1,U1,-0.187325,0.187325,178
H1.Z10,yearly,2018,Dc,rho,-0.18665,0.18665,179
H1.Z10,yearly,2018,P2,U1,-0.186558,0.186558,180
H1.Z10,yearly,2018,I1,U3,-0.185395,0.185395,181
H1.Z10,yearly,2018,Ah,Igc,0.18527,0.18527,182
H1.Z10,yearly,2018,P2,U3,-0.185245,0.185245,183
H1.Z10,yearly,2018,PF3,WQ_out,-0.18489,0.18489,184
H1.Z10,yearly,2018,PF3,WQ,0.184627,0.184627,185
H1.Z10,yearly,2018,Ah,Igm,0.182997,0.182997,186
H1.Z10,yearly,2018,P3,PF2,0.180819,0.180819,187
H1.Z10,yearly,2018,PF3,W,-0.18069,0.18069,188
H1.Z10,yearly,2018,PF3,W_in,-0.18069,0.18069,189
H1.Z10,yearly,2018,P1,U3,-0.17672,0.17672,190
H1.Z10,yearly,2018,Dc,Ta,0.176572,0.176572,191
H1.Z10,yearly,2018,Dc,H,0.175893,0.175893,192
H1.Z10,yearly,2018,WQ,Ta,-0.174347,0.174347,193
H1.Z10,yearly,2018,I2,PF1,0.172984,0.172984,194
H1.Z10,yearly,2018,WQ_out,Ta,0.172208,0.172208,195
H1.Z10,yearly,2018,Q,U3,-0.171209,0.171209,196
H1.Z10,yearly,2018,P,PF1,0.170937,0.170937,197
H1.Z10,yearly,2018,W,Ta,0.169316,0.169316,198
H1.Z10,yearly,2018,W_in,Ta,0.169316,0.169316,199
H1.Z10,yearly,2018,P,PF3,0.162986,0.162986,200
H1.Z10,yearly,2018,P3,PF1,0.16234,0.16234,201
H1.Z10,yearly,2018,Ah,Sc,-0.16197,0.16197,202
H1.Z10,yearly,2018,PF,Q,-0.161952,0.161952,203
H1.Z10,yearly,2018,I3,PF2,0.157526,0.157526,204
H1.Z10,yearly,2018,Ah,Dc,0.156832,0.156832,205
H1.Z10,yearly,2018,U2,Sc,-0.15668,0.15668,206
H1.Z10,yearly,2018,PF3,U3,-0.155904,0.155904,207
H1.Z10,yearly,2018,PF3,U2,-0.151194,0.151194,208
H1.Z10,yearly,2018,U1,Sc,-0.148721,0.148721,209
H1.Z10,yearly,2018,WQ_in,Ah,0.146521,0.146521,210
H1.Z10,yearly,2018,f,Sc,-0.146101,0.146101,211
H1.Z10,yearly,2018,U3,Sc,-0.14404,0.14404,212
H1.Z10,yearly,2018,U1,Dp,0.143761,0.143761,213
H1.Z10,yearly,2018,Dp,Sc,-0.143094,0.143094,214
H1.Z10,yearly,2018,PF3,U1,-0.140835,0.140835,215
H1.Z10,yearly,2018,U2,Dp,0.139167,0.139167,216
H1.Z10,yearly,2018,I2,PF3,0.138093,0.138093,217
H1.Z10,yearly,2018,Q,Igc,0.133951,0.133951,218
H1.Z10,yearly,2018,Q,Igm,0.133171,0.133171,219
H1.Z10,yearly,2018,Q,f,-0.127613,0.127613,220
H1.Z10,yearly,2018,I3,PF1,0.126033,0.126033,221
H1.Z10,yearly,2018,U1,Ah,0.126016,0.126016,222
H1.Z10,yearly,2018,PF,WQ_in,-0.125711,0.125711,223
H1.Z10,yearly,2018,f,Dc,0.121986,0.121986,224
H1.Z10,yearly,2018,P1,PF2,0.121504,0.121504,225
H1.Z10,yearly,2018,P2,Ua,-0.121319,0.121319,226
H1.Z10,yearly,2018,I2,Ua,-0.121248,0.121248,227
H1.Z10,yearly,2018,U2,Ah,0.121088,0.121088,228
H1.Z10,yearly,2018,PF2,WQ_in,-0.118455,0.118455,229
H1.Z10,yearly,2018,PF1,Sc,-0.118383,0.118383,230
H1.Z10,yearly,2018,WQ_in,H,0.117854,0.117854,231
H1.Z10,yearly,2018,P1,PF1,0.115999,0.115999,232
H1.Z10,yearly,2018,I3,Sc,0.11593,0.11593,233
H1.Z10,yearly,2018,PF2,Sc,-0.114973,0.114973,234
H1.Z10,yearly,2018,W,Sc,-0.114687,0.114687,235
H1.Z10,yearly,2018,W_in,Sc,-0.114687,0.114687,236
H1.Z10,yearly,2018,P3,Sc,0.114253,0.114253,237
H1.Z10,yearly,2018,WQ,Sc,0.114026,0.114026,238
H1.Z10,yearly,2018,WQ_out,Sc,-0.11371,0.11371,239
H1.Z10,yearly,2018,WQ_in,Ua,0.113319,0.113319,240
H1.Z10,yearly,2018,I2,WQ_in,-0.112778,0.112778,241
H1.Z10,yearly,2018,P2,WQ_in,-0.112681,0.112681,242
H1.Z10,yearly,2018,U3,Ua,0.111825,0.111825,243
H1.Z10,yearly,2018,P,Ua,-0.108342,0.108342,244
H1.Z10,yearly,2018,I3,Ua,-0.105025,0.105025,245
H1.Z10,yearly,2018,P3,Ua,-0.104489,0.104489,246
H1.Z10,yearly,2018,I1,PF2,0.102623,0.102623,247
H1.Z10,yearly,2018,P3,WQ_in,-0.101593,0.101593,248
H1.Z10,yearly,2018,U1,H,0.098914,0.098914,249
H1.Z10,yearly,2018,Sc,rho,-0.098609,0.098609,250
H1.Z10,yearly,2018,PF,Igc,0.097201,0.097201,251
H1.Z10,yearly,2018,PF,Igm,0.096751,0.096751,252
H1.Z10,yearly,2018,U3,Dp,0.096668,0.096668,253
H1.Z10,yearly,2018,WQ_in,Ta,0.094764,0.094764,254
H1.Z10,yearly,2018,WQ,rho,0.094064,0.094064,255
H1.Z10,yearly,2018,I3,WQ_in,-0.094039,0.094039,256
H1.Z10,yearly,2018,P,Sc,0.093677,0.093677,257
H1.Z10,yearly,2018,WQ_out,rho,-0.092173,0.092173,258
H1.Z10,yearly,2018,PF1,Dc,-0.091802,0.091802,259
H1.Z10,yearly,2018,I1,Ua,-0.09102,0.09102,260
H1.Z10,yearly,2018,PF3,f,-0.090562,0.090562,261
H1.Z10,yearly,2018,W,rho,-0.090341,0.090341,262
H1.Z10,yearly,2018,W_in,rho,-0.090341,0.090341,263
H1.Z10,yearly,2018,U2,H,0.089488,0.089488,264
H1.Z10,yearly,2018,PF1,f,-0.089299,0.089299,265
H1.Z10,yearly,2018,P1,Ua,-0.08712,0.08712,266
H1.Z10,yearly,2018,I2,Sc,0.08633,0.08633,267
H1.Z10,yearly,2018,PF,U2,-0.086153,0.086153,268
H1.Z10,yearly,2018,PF,Sc,-0.085604,0.085604,269
H1.Z10,yearly,2018,I1,Sc,0.085097,0.085097,270
H1.Z10,yearly,2018,PF1,WQ_in,-0.084582,0.084582,271
H1.Z10,yearly,2018,WQ_in,Igm,-0.084262,0.084262,272
H1.Z10,yearly,2018,WQ_in,Igc,-0.084195,0.084195,273
H1.Z10,yearly,2018,PF1,Dp,-0.083471,0.083471,274
H1.Z10,yearly,2018,PF,U3,-0.081667,0.081667,275
H1.Z10,yearly,2018,P1,Sc,0.080465,0.080465,276
H1.Z10,yearly,2018,P2,Sc,0.079276,0.079276,277
H1.Z10,yearly,2018,P,WQ_in,-0.078768,0.078768,278
H1.Z10,yearly,2018,PF1,H,-0.078756,0.078756,279
H1.Z10,yearly,2018,U3,Ah,0.077494,0.077494,280
H1.Z10,yearly,2018,U2,Ua,0.077341,0.077341,281
H1.Z10,yearly,2018,PF1,rho,0.076767,0.076767,282
H1.Z10,yearly,2018,PF,U1,-0.076521,0.076521,283
H1.Z10,yearly,2018,Dc,Igm,0.076061,0.076061,284
H1.Z10,yearly,2018,PF1,Ta,-0.075553,0.075553,285
H1.Z10,yearly,2018,U1,Ta,0.074659,0.074659,286
H1.Z10,yearly,2018,Dc,Igc,0.0745,0.0745,287
H1.Z10,yearly,2018,PF1,Ah,-0.074198,0.074198,288
H1.Z10,yearly,2018,WQ_in,Sc,-0.072914,0.072914,289
H1.Z10,yearly,2018,I1,PF1,0.068235,0.068235,290
H1.Z10,yearly,2018,I1,Ta,0.067809,0.067809,291
H1.Z10,yearly,2018,P2,Ta,0.067591,0.067591,292
H1.Z10,yearly,2018,P2,rho,-0.067361,0.067361,293
H1.Z10,yearly,2018,P,Ta,0.065334,0.065334,294
H1.Z10,yearly,2018,U1,Ua,0.064642,0.064642,295
H1.Z10,yearly,2018,WQ_out,Ua,0.063821,0.063821,296
H1.Z10,yearly,2018,I2,Ta,0.063712,0.063712,297
H1.Z10,yearly,2018,W,Ua,0.063532,0.063532,298
H1.Z10,yearly,2018,W_in,Ua,0.063532,0.063532,299
H1.Z10,yearly,2018,U2,Ta,0.063325,0.063325,300
H1.Z10,yearly,2018,P1,Ta,0.063122,0.063122,301
H1.Z10,yearly,2018,WQ,Ua,-0.063027,0.063027,302
H1.Z10,yearly,2018,I2,rho,-0.0629,0.0629,303
H1.Z10,yearly,2018,P3,WQ_out,-0.062626,0.062626,304
H1.Z10,yearly,2018,PF3,Igc,0.062618,0.062618,305
H1.Z10,yearly,2018,P3,WQ,0.062329,0.062329,306
H1.Z10,yearly,2018,PF3,Igm,0.061617,0.061617,307
H1.Z10,yearly,2018,P3,W,-0.061358,0.061358,308
H1.Z10,yearly,2018,P3,W_in,-0.061358,0.061358,309
H1.Z10,yearly,2018,P,rho,-0.060876,0.060876,310
H1.Z10,yearly,2018,Q,Dp,-0.059361,0.059361,311
H1.Z10,yearly,2018,I2,WQ_out,-0.058634,0.058634,312
H1.Z10,yearly,2018,I2,WQ,0.058443,0.058443,313
H1.Z10,yearly,2018,Sc,Ta,0.058441,0.058441,314
H1.Z10,yearly,2018,P3,f,-0.05724,0.05724,315
H1.Z10,yearly,2018,I3,WQ_out,-0.057218,0.057218,316
H1.Z10,yearly,2018,P3,rho,-0.057132,0.057132,317
H1.Z10,yearly,2018,I3,WQ,0.056936,0.056936,318
H1.Z10,yearly,2018,I3,Ta,0.056763,0.056763,319
H1.Z10,yearly,2018,Q,Ah,-0.056442,0.056442,320
H1.Z10,yearly,2018,I2,W,-0.056332,0.056332,321
H1.Z10,yearly,2018,I2,W_in,-0.056332,0.056332,322
H1.Z10,yearly,2018,P3,Ta,0.056131,0.056131,323
H1.Z10,yearly,2018,I3,W,-0.05611,0.05611,324
H1.Z10,yearly,2018,I3,W_in,-0.05611,0.05611,325
H1.Z10,yearly,2018,I3,rho,-0.056072,0.056072,326
H1.Z10,yearly,2018,I1,H,0.055613,0.055613,327
H1.Z10,yearly,2018,PF2,Igc,0.054865,0.054865,328
H1.Z10,yearly,2018,P2,WQ_out,-0.054806,0.054806,329
H1.Z10,yearly,2018,P2,WQ,0.05462,0.05462,330
H1.Z10,yearly,2018,PF2,Igm,0.054601,0.054601,331
H1.Z10,yearly,2018,I3,f,-0.05378,0.05378,332
H1.Z10,yearly,2018,Q,H,-0.053361,0.053361,333
H1.Z10,yearly,2018,P2,W,-0.052148,0.052148,334
H1.Z10,yearly,2018,P2,W_in,-0.052148,0.052148,335
H1.Z10,yearly,2018,I1,rho,-0.051872,0.051872,336
H1.Z10,yearly,2018,PF2,Ua,-0.05173,0.05173,337
H1.Z10,yearly,2018,P2,H,0.051619,0.051619,338
H1.Z10,yearly,2018,P1,H,0.050994,0.050994,339
H1.Z10,yearly,2018,U1,rho,-0.050847,0.050847,340
H1.Z10,yearly,2018,P,H,0.050799,0.050799,341
H1.Z10,yearly,2018,PF1,U2,-0.050648,0.050648,342
H1.Z10,yearly,2018,P1,rho,-0.047816,0.047816,343
H1.Z10,yearly,2018,I2,H,0.047309,0.047309,344
H1.Z10,yearly,2018,PF,Ua,-0.04698,0.04698,345
H1.Z10,yearly,2018,Q,Ta,-0.046056,0.046056,346
H1.Z10,yearly,2018,Q,Dc,0.045945,0.045945,347
H1.Z10,yearly,2018,I3,H,0.042442,0.042442,348
H1.Z10,yearly,2018,U2,rho,-0.041967,0.041967,349
H1.Z10,yearly,2018,P3,H,0.041676,0.041676,350
H1.Z10,yearly,2018,Q,rho,0.041546,0.041546,351
H1.Z10,yearly,2018,PF2,U3,-0.039384,0.039384,352
H1.Z10,yearly,2018,PF1,Igc,0.038255,0.038255,353
H1.Z10,yearly,2018,PF1,Igm,0.037267,0.037267,354
H1.Z10,yearly,2018,PF1,U1,-0.03666,0.03666,355
H1.Z10,yearly,2018,U3,H,0.035973,0.035973,356
H1.Z10,yearly,2018,PF2,Ta,0.035672,0.035672,357
H1.Z10,yearly,2018,PF2,U2,-0.035427,0.035427,358
H1.Z10,yearly,2018,I1,WQ_in,-0.034397,0.034397,359
H1.Z10,yearly,2018,WQ_out,Igm,-0.033927,0.033927,360
H1.Z10,yearly,2018,WQ_out,Igc,-0.033859,0.033859,361
H1.Z10,yearly,2018,W,Igm,-0.033819,0.033819,362
H1.Z10,yearly,2018,W_in,Igm,-0.033819,0.033819,363
H1.Z10,yearly,2018,W,Igc,-0.033758,0.033758,364
H1.Z10,yearly,2018,W_in,Igc,-0.033758,0.033758,365
H1.Z10,yearly,2018,WQ,Dc,-0.033584,0.033584,366
H1.Z10,yearly,2018,I2,f,-0.033569,0.033569,367
H1.Z10,yearly,2018,WQ_out,Dc,0.033338,0.033338,368
H1.Z10,yearly,2018,WQ,Igm,0.032936,0.032936,369
H1.Z10,yearly,2018,WQ,Igc,0.032867,0.032867,370
H1.Z10,yearly,2018,P1,PF3,0.032564,0.032564,371
H1.Z10,yearly,2018,P,WQ_out,-0.032527,0.032527,372
H1.Z10,yearly,2018,P,WQ,0.032233,0.032233,373
H1.Z10,yearly,2018,H,Sc,-0.032065,0.032065,374
H1.Z10,yearly,2018,W,Dc,0.031863,0.031863,375
H1.Z10,yearly,2018,W_in,Dc,0.031863,0.031863,376
H1.Z10,yearly,2018,P,W,-0.031772,0.031772,377
H1.Z10,yearly,2018,P,W_in,-0.031772,0.031772,378
H1.Z10,yearly,2018,PF,Dc,-0.031637,0.031637,379
H1.Z10,yearly,2018,P,f,-0.031152,0.031152,380
H1.Z10,yearly,2018,WQ_in,rho,-0.030273,0.030273,381
H1.Z10,yearly,2018,PF3,Dp,-0.030242,0.030242,382
H1.Z10,yearly,2018,PF1,U3,-0.02996,0.02996,383
H1.Z10,yearly,2018,PF2,H,0.029862,0.029862,384
H1.Z10,yearly,2018,I3,Dc,0.029289,0.029289,385
H1.Z10,yearly,2018,P1,WQ_in,-0.028852,0.028852,386
H1.Z10,yearly,2018,I1,Ah,0.028707,0.028707,387
H1.Z10,yearly,2018,PF2,Dc,-0.027424,0.027424,388
H1.Z10,yearly,2018,P3,Dc,0.026986,0.026986,389
H1.Z10,yearly,2018,PF2,U1,-0.026851,0.026851,390
H1.Z10,yearly,2018,WQ_in,Dc,0.026221,0.026221,391
H1.Z10,yearly,2018,PF,Ta,0.026003,0.026003,392
H1.Z10,yearly,2018,P2,f,-0.025005,0.025005,393
H1.Z10,yearly,2018,P1,Ah,0.024957,0.024957,394
H1.Z10,yearly,2018,U1,Dc,0.023502,0.023502,395
H1.Z10,yearly,2018,PF3,Ah,-0.02296,0.02296,396
H1.Z10,yearly,2018,PF1,Ua,0.022886,0.022886,397
H1.Z10,yearly,2018,Dp,Ua,-0.021671,0.021671,398
H1.Z10,yearly,2018,I1,Dc,0.020624,0.020624,399
H1.Z10,yearly,2018,I1,Dp,0.020029,0.020029,400
H1.Z10,yearly,2018,P,Ah,0.019703,0.019703,401
H1.Z10,yearly,2018,PF,H,0.019686,0.019686,402
H1.Z10,yearly,2018,PF,f,-0.018471,0.018471,403
H1.Z10,yearly,2018,PF3,H,-0.018419,0.018419,404
H1.Z10,yearly,2018,Dc,Ua,-0.018222,0.018222,405
H1.Z10,yearly,2018,P2,Ah,0.0182,0.0182,406
H1.Z10,yearly,2018,P1,Dp,0.016864,0.016864,407
H1.Z10,yearly,2018,P1,f,-0.016684,0.016684,408
H1.Z10,yearly,2018,Q,WQ_in,0.016634,0.016634,409
H1.Z10,yearly,2018,U2,Dc,0.016425,0.016425,410
H1.Z10,yearly,2018,PF,WQ_out,-0.016293,0.016293,411
H1.Z10,yearly,2018,Q,W,-0.016123,0.016123,412
H1.Z10,yearly,2018,Q,W_in,-0.016123,0.016123,413
H1.Z10,yearly,2018,PF,W,-0.016005,0.016005,414
H1.Z10,yearly,2018,PF,W_in,-0.016005,0.016005,415
H1.Z10,yearly,2018,P,Dc,0.015945,0.015945,416
H1.Z10,yearly,2018,PF3,Ta,-0.015849,0.015849,417
